lr_pair,ligand_gene_symbol,WT_MEF.x,WT_BMDM.x,log2diff.x,receptor_gene_symbol,WT_MEF.y,WT_BMDM.y,log2diff.y,m1
Tnfsf12_Egfr,Tnfsf12,35.07374,186.5065,-2.37791969856923,Egfr,22.204066,0.1973763,4.27642910285481,6.65434880142404
Vwf_Itga2b,Vwf,0.3321979,27.347463,-4.41133930676505,Itga2b,4.694157,0.2288549,2.21216769571672,6.62350700248177
Inhba_Acvr1c,Inhba,181.8372,0.8129569,6.65607119247859,Acvr1c,0.0302191,0,0.0429511926207869,6.6131199998578
Cd14_Ly96,Cd14,1.77894,403.811,-7.18656999724921,Ly96,26.565724,40.031219,-0.573846522424959,6.61272347482425
Vegfd_Nrp2,Vegfd,36.64698,0.197215,4.97477997329068,Nrp2,48.5063956,152.88649,-1.63617975987577,6.61095973316645
Cxcl5_Cxcr2,Cxcl5,81.86481,0,6.37268766082047,Cxcr2,0.337303,0.563081,-0.225066160071274,6.59775382089175
Igf1_Insr,Igf1,6.571531544,492.78622,-6.02715761255311,Insr,8.0215012,5.2179494,0.536928644999354,6.56408625755246
Ccl3_Ccr3,Ccl3,0.145584,204.819,-7.48914911107629,Ccr3,0,0.901752,-0.927329122277334,6.56181998879896
Mfap5_Notch1,Mfap5,121.959414,0.137772,6.75582690175751,Notch1,9.7253015,8.3703489,0.194843532050063,6.56098336970745
Icam1_Itgam,Icam1,22.331091,49.071948,-1.10174881146749,Itgam,0.48287745,298.57655,-7.65838151439893,6.55663270293144
Shh_Gas1,Shh,0.0335883,0.0347756,-0.00165629656385644,Gas1,92.3713,0,6.54490726462417,6.54656356118803
Ang_Egfr,Ang,9.41009,49.10843,-2.26707079442649,Egfr,22.204066,0.1973763,4.27642910285481,6.5434998972813
Tnc_Itgav,Tnc,465.022368,1.378724,7.61406750475719,Itgav,80.8256866,37.33793514,1.09378116664574,6.52028633811145
Slit2_Robo3,Slit2,129.189386,0.216853706,6.7413122908032,Robo3,0.1727023,0,0.229836819995695,6.51147547080751
Tfpi_F3,Tfpi,30.3546805,18.50485807,0.684847318372978,F3,200.46008,0.380575658,7.18908022957391,6.50423291120093
Wnt3a_Ptk7,Wnt3a,0,0,0,Ptk7,102.676,0.16016,6.48161436845537,6.48161436845537
Wnt8b_Ptk7,Wnt8b,0,0,0,Ptk7,102.676,0.16016,6.48161436845537,6.48161436845537
Tnc_Sdc4,Tnc,465.022368,1.378724,7.61406750475719,Sdc4,149.568,67.51960001,1.13582655400698,6.47824095075021
Serpine1_Lrp2,Serpine1,2487.2667,18.75590681,6.97671324742613,Lrp2,0.5162717,0.0573732,0.520043626513603,6.45666962091253
Tnc_Itga9,Tnc,465.022368,1.378724,7.61406750475719,Itga9,9.774746,3.823093,1.15962332627779,6.4544441784794
Tnfsf12_Tnfrsf12a,Tnfsf12,35.07374,186.5065,-2.37791969856923,Tnfrsf12a,575.94516,33.572273,4.06074683008439,6.43866652865362
Sema3b_Nrp2,Sema3b,26.72361001,0,4.7930432240949,Nrp2,48.5063956,152.88649,-1.63617975987577,6.42922298397067
Wnt8a_Ptk7,Wnt8a,0.0566421,0,0.0794867977316847,Ptk7,102.676,0.16016,6.48161436845537,6.40212757072369
Vegfa_Sdc2,Vegfa,64.4741479,42.49681,0.590015779590852,Sdc2,176.6,0.414207,6.97249446601393,6.38247868642308
Cxcl5_Ackr1,Cxcl5,81.86481,0,6.37268766082047,Ackr1,0,0,0,6.37268766082047
Sema3e_Plxnd1,Sema3e,10.04749,0.07005,3.36796850937241,Plxnd1,9.888853,86.130479,-3.00032548162417,6.36829399099658
Hbegf_Erbb3,Hbegf,65.2401,0.674458,5.30593875595536,Erbb3,0.123743,1.34604,-1.06191548258033,6.36785423853569
Tgfb1_Tgfbr3,Tgfb1,36.516978,151.896501,-2.02693986306912,Tgfbr3,22.67761353,0.174192144,4.3337832643487,6.36072312741782
Fgf22_Fgfr2,Fgf22,0.641357,0,0.714889063418319,Fgfr2,137.6287831,0.0425218,7.05500546907787,6.34011640565955
Tnc_Itgb1,Tnc,465.022368,1.378724,7.61406750475719,Itgb1,895.6289,362.4687,1.30267986861941,6.31138763613778
Bmp4_Bmpr2,Bmp4,125.93985,0,6.98800123273112,Bmpr2,16.191424,9.53703,0.706220769309983,6.28178046342114
Hbegf_Cd9,Hbegf,65.2401,0.674458,5.30593875595536,Cd9,380.639043,747.938298,-0.972638094156711,6.27857685011207
Pdgfa_Pdgfrb,Pdgfa,46.45269,40.71029,0.186086530201274,Pdgfrb,113.60592,0.303905,6.45769899717587,6.2716124669746
Comp_Cd47,Comp,30.136747,0.24814604,4.64075957476522,Cd47,51.0715,159.8049,-1.62674549707025,6.26750507183547
Sema3f_Nrp1,Sema3f,123.9195547,0.5172622,6.36338510040404,Nrp1,135.2608767,126.2424643,0.0987911763010896,6.26459392410295
Il2_Il2rg,Il2,0.0989629,0,0.136142683021023,Il2rg,1.098843,145.242333,-6.12262292816287,6.25876561118389
Cxcl12_Avpr1a,Cxcl12,532.95488,0.5292115,8.44778607220784,Avpr1a,3.95339,0.0744148,2.20486513148162,6.24292094072622
Tnf_Tnfrsf1a,Tnf,0,59.0749,-5.90869043675063,Tnfrsf1a,161.37259,129.18889,0.318701775059326,6.22739221180996
Sema3c_Plxnd1,Sema3c,36.718981,3.028328,3.22703763898456,Plxnd1,9.888853,86.130479,-3.00032548162417,6.22736312060873
Thbs1_Itgb3,Thbs1,4977.1416,39.2272,6.95129213401829,Itgb3,5.4329,2.88614,0.727131386417767,6.22416074760052
Timp1_Itgb1,Timp1,1564.552,7.56633,7.51377845810819,Itgb1,895.6289,362.4687,1.30267986861941,6.21109858948878
Il21_Il2rg,Il21,0.0620218,0,0.0868133804820817,Il2rg,1.098843,145.242333,-6.12262292816287,6.20943630864495
Osm_Lifr,Osm,0,14.153899,-3.92161713243084,Lifr,9.42024,1.173349,2.2613967376883,6.18301387011914
Slit1_Gpc1,Slit1,0,1.497991183,-1.32076838476628,Gpc1,105.536118,2.70601,4.84533203309918,6.16610041786546
Fn1_Itgb1,Fn1,2014.800732,10.5462273,7.44778768913862,Itgb1,895.6289,362.4687,1.30267986861941,6.14510782051921
Gh_Ghr,Gh,0,0,0,Ghr,85.861088,0.2294219,6.14265802912553,6.14265802912553
Fgf14_Fgfr2,Fgf14,0.976674,0.0309677,0.939075822282274,Fgfr2,137.6287831,0.0425218,7.05500546907787,6.1159296467956
Ptpn6_Ros1,Ptpn6,2.019254,208.21456,-6.1146473160442,Ros1,0,0,0,6.1146473160442
Jag2_Notch3,Jag2,0.0732135,6.872127,-2.87481638812634,Notch3,8.53166,0.0119134,3.23564166182283,6.11045804994917
Sema4d_Plxna2,Sema4d,1.652939196,177.740058,-6.07412757722307,Plxna2,6.3344048,6.187649,0.0291599350494574,6.10328751227253
Rspo2_Znrf3,Rspo2,81.3201,0,6.36317282966318,Znrf3,2.89428,2.180007,0.29232667678076,6.07084615288242
Mfap2_Notch1,Mfap2,85.11978,0.125378,6.25786306335806,Notch1,9.7253015,8.3703489,0.194843532050063,6.063019531308
Cxcl3_Cxcr3,Cxcl3,3.338464,0.10872,1.96828928963926,Cxcr3,0,16.03,-4.09000652990382,6.05829581954308
Cdh1_Fgfr1,Cdh1,0.1780925,0.28969678,-0.13057909481862,Fgfr1,113.8793204,0.8934896,5.92292781218177,6.05350690700039
Nppc_Npr2,Nppc,0,0.104277,-0.143102107261376,Npr2,73.633276,0.2432081,5.90767930033879,6.05078140760017
Slit3_Plxna1,Slit3,65.154733,0.0185055,6.02131870084241,Plxna1,119.441083,120.97762,-0.0182888858756929,6.0396075867181
Apoe_Lrp8,Apoe,43.134594,3367.729969,-6.25415105293177,Lrp8,16.476,19.7702267,-0.249141951902184,6.00500910102959
Dlk1_Notch2,Dlk1,62.872036,0.2004079,5.7335878152221,Notch2,16.273883,19.7514,-0.264616248575148,5.99820406379725
Il21_Il21r,Il21,0.0620218,0,0.0868133804820817,Il21r,0.154358,68.42216,-5.91023363366112,5.9970470141432
Cx3cl1_Itga4,Cx3cl1,23.458544,0.711635,3.83689153366835,Itga4,2.8462909,16.094815,-2.15201902519205,5.9889105588604
Sema4d_Plxnb2,Sema4d,1.652939196,177.740058,-6.07412757722307,Plxnb2,157.23524,167.306732,-0.0890219503089647,5.98510562691411
Fgf1_Fgfr1,Fgf1,0.0787653,0.0980285,-0.0255344797379725,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.94846229191974
Fgf6_Fgfr1,Fgf6,0.0201244,0.0208451,-0.0010188788800466,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92394669106182
Fgf15_Fgfr1,Fgf15,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf17_Fgfr1,Fgf17,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf20_Fgfr1,Fgf20,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf21_Fgfr1,Fgf21,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf23_Fgfr1,Fgf23,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf3_Fgfr1,Fgf3,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf4_Fgfr1,Fgf4,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Fgf8_Fgfr1,Fgf8,0,0,0,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.92292781218177
Cxcl12_Agtr1a,Cxcl12,532.95488,0.5292115,8.44778607220784,Agtr1a,4.81708,0,2.54029514511646,5.90749092709138
Fgf11_Fgfr1,Fgf11,0.471614,0.454713,0.0166647541447135,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.90626305803706
S100a9_Tlr4,S100a9,0,267.9533,-8.07121188037321,Tlr4,8.651088,42.819476,-2.18280873587917,5.88840314449404
Fgf16_Fgfr2,Fgf16,1.26941,0,1.18231727517676,Fgfr2,137.6287831,0.0425218,7.05500546907787,5.87268819390111
Col4a2_Itgb1,Col4a2,247.91975,0.722455,7.17507059986637,Itgb1,895.6289,362.4687,1.30267986861941,5.87239073124696
Cel_Cxcr4,Cel,0,0,0,Cxcr4,0.239071,71.1842,-5.86435232531557,5.86435232531557
Thbs1_Itgav,Thbs1,4977.1416,39.2272,6.95129213401829,Itgav,80.8256866,37.33793514,1.09378116664574,5.85751096737255
Col4a1_Itgb1,Col4a1,390.0937011,1.74056,7.15689976975069,Itgb1,895.6289,362.4687,1.30267986861941,5.85421990113128
Ngf_Sort1,Ngf,43.8564838,0.287962,5.12215460124767,Sort1,5.017915,8.608957,-0.675116113321546,5.79727071456922
Slit3_Robo3,Slit3,65.154733,0.0185055,6.02131870084241,Robo3,0.1727023,0,0.229836819995695,5.79148188084672
Vegfd_Kdr,Vegfd,36.64698,0.197215,4.97477997329068,Kdr,3.09566,6.13724,-0.801270330595751,5.77605030388643
Wnt3_Fzd2,Wnt3,0,0,0,Fzd2,54.3698,0.0267234,5.75297983468941,5.75297983468941
Wnt3a_Fzd2,Wnt3a,0,0,0,Fzd2,54.3698,0.0267234,5.75297983468941,5.75297983468941
Fbn1_Itgav,Fbn1,153.082601,0.358932,6.82508688530106,Itgav,80.8256866,37.33793514,1.09378116664574,5.73130571865532
Mmp2_Itgb3,Mmp2,374.962586,3.298154,6.45072811420858,Itgb3,5.4329,2.88614,0.727131386417767,5.72359672779081
Osm_Il11ra1,Osm,0,14.153899,-3.92161713243084,Il11ra1,102.169179,28.750651,1.7940188983114,5.71563603074224
Fgf12_Fgfr1,Fgf12,0.155417,0,0.208413626755594,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.71451418542618
Hspg2_Itgb1,Hspg2,181.4255,0.4147908,7.01057485501512,Itgb1,895.6289,362.4687,1.30267986861941,5.70789498639571
Mif_Cxcr4,Mif,721.55364,805.74112,-0.159001100184517,Cxcr4,0.239071,71.1842,-5.86435232531557,5.70535122513105
Plau_Itgb2,Plau,119.835,738.669,-2.61384141927129,Itgb2,0.8166072,575.82319,-8.31073885283592,5.69689743356463
Gdf11_Tgfbr1,Gdf11,10.0824,0.0720167,3.36987105911491,Tgfbr1,12.356618,65.822082,-2.32277018154897,5.69264124066388
Tgfb3_Tgfbr2,Tgfb3,256.844,1.77083,6.54003646515003,Tgfbr2,97.764,53.7866,0.85016219340759,5.68987427174244
Thbs1_Itgb1,Thbs1,4977.1416,39.2272,6.95129213401829,Itgb1,895.6289,362.4687,1.30267986861941,5.64861226539888
Thbs1_Itgb8,Thbs1,4977.1416,39.2272,6.95129213401829,Itgb8,1.578234,0.0227918,1.33387070909396,5.61742142492433
Selplg_Sell,Selplg,0.869453,239.978513,-7.01014450236542,Sell,0.0163385,1.67192,-1.39449582896163,5.61564867340379
Bdnf_Sort1,Bdnf,29.553835,0,4.93328156783623,Sort1,5.017915,8.608957,-0.675116113321546,5.60839768115778
Sema4a_Plxnb1,Sema4a,0.287128,17.25891845,-3.82637387480023,Plxnb1,2.460621,0.0110665,1.77515305970913,5.60152693450936
Fgf9_Fgfr1,Fgf9,0.292214,0.0306947,0.326227952374816,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.59669985980696
Plat_Lrp1,Plat,27.651227,0.1359827,4.65658415511642,Lrp1,186.5028755,355.3835891,-0.926518183957013,5.58310233907343
Il31_Osmr,Il31,0,0,0,Osmr,57.177432,0.214981625,5.58145321584789,5.58145321584789
Rspo2_Lgr6,Rspo2,81.3201,0,6.36317282966318,Lgr6,0.8821,0.0866623,0.792439617186546,5.57073321247663
Apoe_Scarb1,Apoe,43.134594,3367.729969,-6.25415105293177,Scarb1,47.064089,76.65849983,-0.692184448820781,5.56196660411099
Dlk1_Notch1,Dlk1,62.872036,0.2004079,5.7335878152221,Notch1,9.7253015,8.3703489,0.194843532050063,5.53874428317204
Hspg2_Ptprs,Hspg2,181.4255,0.4147908,7.01057485501512,Ptprs,52.3513,18.226285,1.47244340055104,5.53813145446408
Cxcl16_Cxcr6,Cxcl16,3.918416,142.5547,-4.86726299176974,Cxcr6,0.9318268,0.214262974,0.669884852437825,5.53714784420757
Wnt7a_Adgra2,Wnt7a,0,0,0,Adgra2,60.133042,0.339612133,5.51206510490095,5.51206510490095
Gdf3_Acvr2a,Gdf3,0.0462709,11.1974,-3.54324530839431,Acvr2a,13.8323,2.791956,1.96772820038655,5.51097350878086
Vwf_Itgav,Vwf,0.3321979,27.347463,-4.41133930676505,Itgav,80.8256866,37.33793514,1.09378116664574,5.50512047341079
Tnfsf10_Tnfrsf10b,Tnfsf10,0.0188764,1.24684,-1.14091834360558,Tnfrsf10b,71.0978,2.51368,4.35890052514439,5.49981886874997
Wnt7b_Adgra2,Wnt7b,0.028137757,0,0.0400335797319703,Adgra2,60.133042,0.339612133,5.51206510490095,5.47203152516898
Il3_Csf2rb2,Il3,0,0,0,Csf2rb2,0.619898,69.9418,-5.4526610571025,5.4526610571025
Il16_Kcnd1,Il16,0.13498756,10.4500839,-3.33460977955107,Kcnd1,3.532589,0.0548803,2.10325604652034,5.43786582607141
Sema3a_Plxna1,Sema3a,41.614332,0.0238656,5.37924046319328,Plxna1,119.441083,120.97762,-0.0182888858756929,5.39752934906897
Fgf7_Nrp1,Fgf7,45.85536,0.0456106,5.48579651691906,Nrp1,135.2608767,126.2424643,0.0987911763010896,5.38700534061797
Fgf2_Sdc3,Fgf2,31.060248,1.6458923,3.59895934181783,Sdc3,122.220334,422.76294,-1.78201707164424,5.38097641346207
L1cam_Erbb2,L1cam,7.661738,22.893419,-1.46388486969395,Erbb2,19.48267,0.3774123,3.89437141853537,5.35825628822932
Mmp2_Itgav,Mmp2,374.962586,3.298154,6.45072811420858,Itgav,80.8256866,37.33793514,1.09378116664574,5.35694694756284
Ccl20_Cxcr3,Ccl20,1.405972,0,1.26661985294782,Cxcr3,0,16.03,-4.09000652990382,5.35662638285164
Fn1_Flrt2,Fn1,2014.800732,10.5462273,7.44778768913862,Flrt2,40.8315,8.80576,2.09288837466252,5.3548993144761
Sema3a_Plxna2,Sema3a,41.614332,0.0238656,5.37924046319328,Plxna2,6.3344048,6.187649,0.0291599350494574,5.35008052814382
Tnfsf11_Tnfrsf11a,Tnfsf11,7.54958,0,3.09585354902775,Tnfrsf11a,6.218146,32.955017,-2.2339245248774,5.32977807390515
Apoe_Lrp1,Apoe,43.134594,3367.729969,-6.25415105293177,Lrp1,186.5028755,355.3835891,-0.926518183957013,5.32763286897476
Psen1_Ephb2,Psen1,60.9945,72.18452,-0.239398292908826,Ephb2,37.873124,0.160797,5.06558545200146,5.30498374491029
Il1b_Il1r1,Il1b,0.2409098,1.23801,-0.85081823086632,Il1r1,28.1763,0.3314853,4.45368853315243,5.30450676401875
Cd14_Tlr3,Cd14,1.77894,403.811,-7.18656999724921,Tlr3,3.24760407,14.69657783,-1.88572885659314,5.30084114065607
Bsg_Spn,Bsg,1157.79434,493.930412,1.22732694370182,Spn,0.126156,17.943238,-4.0722043594792,5.29953130318102
Apoe_Sorl1,Apoe,43.134594,3367.729969,-6.25415105293177,Sorl1,1.774235,4.387093,-0.957416970634234,5.29673408229754
Fgf18_Fgfr2,Fgf18,2.40597,0,1.7680657277229,Fgfr2,137.6287831,0.0425218,7.05500546907787,5.28693974135497
Sema3a_Nrp1,Sema3a,41.614332,0.0238656,5.37924046319328,Nrp1,135.2608767,126.2424643,0.0987911763010896,5.28044928689219
S100b_Fgfr1,S100b,1.21859,0.420077,0.643673920897616,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.27925389128416
Ptgs2_Ptger3,Ptgs2,42.4888,0.589407,4.77408339209244,Ptger3,0,0.4069145,-0.492534656808986,5.26661804890143
Vcl_Alk,Vcl,383.757,9.01173,5.26418437952961,Alk,0,0,0,5.26418437952961
Wnt1_Fzd1,Wnt1,0,0.084119,-0.116523125037838,Fzd1,37.4633,0.0928279,5.13734441908866,5.2538675441265
Fn1_Itga2b,Fn1,2014.800732,10.5462273,7.44778768913862,Itga2b,4.694157,0.2288549,2.21216769571672,5.2356199934219
Tgfb3_Acvr1,Tgfb3,256.844,1.77083,6.54003646515003,Acvr1,34.02849,13.1550093,1.30721610100731,5.23282036414272
Cd200_Cd200r1,Cd200,0.246531,0.38385,-0.150768811361617,Cd200r1,0.259584,51.55867,-5.38290952681827,5.23214071545665
S100a8_Ly96,S100a8,1.84822,156.8844,-5.79266423427301,Ly96,26.565724,40.031219,-0.573846522424959,5.21881771184805
Dkk3_Kremen1,Dkk3,122.319,0.0584926,6.86424010209983,Kremen1,30.979243,9.1955698,1.64919338278334,5.21504671931649
Cxcl10_Sdc4,Cxcl10,0.286291,20.706,-4.07680492110715,Sdc4,149.568,67.51960001,1.13582655400698,5.21263147511413
Fgf22_Fgfr1,Fgf22,0.641357,0,0.714889063418319,Fgfr1,113.8793204,0.8934896,5.92292781218177,5.20803874876345
Tnfsf14_Fas,Tnfsf14,0,7.22695,-3.04035767543101,Fas,29.00344,5.719673,2.15866498643126,5.19902266186227
Spp1_Itga8,Spp1,3031.13706,9998.07862,-1.72146019340544,Itga8,25.04909901,1.344641075,3.47379448074218,5.19525467414762
Efnb2_Ephb1,Efnb2,39.9103,0.121411,5.18907708511886,Ephb1,0,0,0,5.18907708511886
Rarres2_Ccrl2,Rarres2,5.75028,0.182683,2.5128839127891,Ccrl2,0.4254661,8.10738946,-2.67560384956169,5.18848776235079
Mmp12_Plaur,Mmp12,2.822236,181.854417,-5.58013480759399,Plaur,103.152203,137.521588,-0.411417476471627,5.16871733112236
Efnb2_Epha6,Efnb2,39.9103,0.121411,5.18907708511886,Epha6,0.0239856,0,0.0341954272962499,5.15488165782261
Il10_Il10ra,Il10,0,0.241244,-0.311786743984331,Il10ra,0.0341951,44.56834,-5.46145153627101,5.14966479228668
Mmp2_Itgb1,Mmp2,374.962586,3.298154,6.45072811420858,Itgb1,895.6289,362.4687,1.30267986861941,5.14804824558917
Cxcl14_Cxcr4,Cxcl14,41.4005,69.1171,-0.725685050753095,Cxcr4,0.239071,71.1842,-5.86435232531557,5.13866727456248
Vwf_Itgb3,Vwf,0.3321979,27.347463,-4.41133930676505,Itgb3,5.4329,2.88614,0.727131386417767,5.13847069318282
Wnt3_Fzd1,Wnt3,0,0,0,Fzd1,37.4633,0.0928279,5.13734441908866,5.13734441908866
Wnt3a_Fzd1,Wnt3a,0,0,0,Fzd1,37.4633,0.0928279,5.13734441908866,5.13734441908866
Wnt7a_Fzd1,Wnt7a,0,0,0,Fzd1,37.4633,0.0928279,5.13734441908866,5.13734441908866
Il4_Tlr2,Il4,4.78081,1.40483,1.26533674360032,Tlr2,2.46755,49.7559,-3.87158694411896,5.13692368771928
Ngf_Ntrk1,Ngf,43.8564838,0.287962,5.12215460124767,Ntrk1,0,0,0,5.12215460124767
Ngf_Sorcs3,Ngf,43.8564838,0.287962,5.12215460124767,Sorcs3,0,0,0,5.12215460124767
Nppc_Npr3,Nppc,0,0.104277,-0.143102107261376,Npr3,30.9066,0.0277476,4.9562969737138,5.09939908097518
Wnt7b_Fzd1,Wnt7b,0.028137757,0,0.0400335797319703,Fzd1,37.4633,0.0928279,5.13734441908866,5.09731083935669
Lcn2_Lrp2,Lcn2,0.303825,30.069355,-4.57467014293882,Lrp2,0.5162717,0.0573732,0.520043626513603,5.09471376945242
Mmp9_Ephb2,Mmp9,1.135303,1.165329,-0.0201454414932565,Ephb2,37.873124,0.160797,5.06558545200146,5.08573089349472
Shh_Gpc6,Shh,0.0335883,0.0347756,-0.00165629656385644,Gpc6,33.3376207,0.0142998,5.0812340338136,5.08289033037746
Alox5ap_Alox5,Alox5ap,5.300137,1486.829,-7.88360980683393,Alox5,0.111607,6.769639,-2.80520074378345,5.07840906305048
Wnt5a_Notch1,Wnt5a,41.001978,0.0937953,5.26304259723112,Notch1,9.7253015,8.3703489,0.194843532050063,5.06819906518106
Ptgs2_Ptger4,Ptgs2,42.4888,0.589407,4.77408339209244,Ptger4,2.959777,3.8485611,-0.292137479093066,5.06622087118551
Liph_Lpar1,Liph,0.174692,0.265052,-0.106914151218272,Lpar1,38.48408649,0.272965,4.95500665413854,5.06192080535681
Wnt8a_Fzd1,Wnt8a,0.0566421,0,0.0794867977316847,Fzd1,37.4633,0.0928279,5.13734441908866,5.05785762135698
Ostn_Npr3,Ostn,0.070923,0.146677,-0.0986043119920238,Npr3,30.9066,0.0277476,4.9562969737138,5.05490128570582
Ihh_Smo,Ihh,0.0781219,0.161737,-0.107763192477826,Smo,63.080139,1.08831,4.93946948283382,5.04723267531165
Ccl8_Ccr1,Ccl8,3.44625,9.61433,-1.25535233361377,Ccr1,0.101289,85.8526,-6.30130402238663,5.04595168877286
Hras_Tlr2,Hras,162.63717,71.822991,1.16803459030578,Tlr2,2.46755,49.7559,-3.87158694411896,5.03962153442474
Ngf_Trpv1,Ngf,43.8564838,0.287962,5.12215460124767,Trpv1,0.0592652,0,0.0830638309036301,5.03909077034404
Cd14_Itga4,Cd14,1.77894,403.811,-7.18656999724921,Itga4,2.8462909,16.094815,-2.15201902519205,5.03455097205716
Ngf_Ngfr,Ngf,43.8564838,0.287962,5.12215460124767,Ngfr,0.247788,0.170996,0.0916366924342372,5.03051790881343
Ccl26_Cx3cr1,Ccl26,0,0,0,Cx3cr1,0.101363,34.95967,-5.02901782880849,5.02901782880849
C1qtnf5_Mfrp,C1qtnf5,66.915947,0,6.08567846105939,Mfrp,1.083969,0,1.05933381702194,5.02634464403745
Igf2_Igf1r,Igf2,901.3366,1.105355,8.74345837675,Igf1r,31.004049,1.426506,3.72130210701315,5.02215626973685
Bmp4_Acvr2a,Bmp4,125.93985,0,6.98800123273112,Acvr2a,13.8323,2.791956,1.96772820038655,5.02027303234457
Fgf13_Fgfr2,Fgf13,7.664316,1.099056,2.04534520474484,Fgfr2,137.6287831,0.0425218,7.05500546907787,5.00966026433303
Il5_Csf2rb,Il5,0.0651276,0,0.0910262725732828,Csf2rb,0.670671,49.5055,-4.91794094343856,5.00896721601184
Cd14_Tlr4,Cd14,1.77894,403.811,-7.18656999724921,Tlr4,8.651088,42.819476,-2.18280873587917,5.00376126137004
Nppa_Npr2,Nppa,1.38217,0.25939,0.919551255647401,Npr2,73.633276,0.2432081,5.90767930033879,4.98812804469139
Bdnf_Insrr,Bdnf,29.553835,0,4.93328156783623,Insrr,0,0.0381108,-0.0539604341385798,4.98724200197481
Slit1_Robo1,Slit1,0,1.497991183,-1.32076838476628,Robo1,11.8394,0.0126853,3.66431996527301,4.98508835003929
Fgf14_Fgfr1,Fgf14,0.976674,0.0309677,0.939075822282274,Fgfr1,113.8793204,0.8934896,5.92292781218177,4.9838519898995
Ccl2_Ccr4,Ccl2,81.569044,2517.1024,-4.9305921404822,Ccr4,0.0341315,0,0.0484196501937944,4.979011790676
Ccl11_Ccr2,Ccl11,0,0,0,Ccr2,0.0636785,32.48525,-4.97639167625542,4.97639167625542
Ccl26_Ccr2,Ccl26,0,0,0,Ccr2,0.0636785,32.48525,-4.97639167625542,4.97639167625542
Tnfsf10_Tnfrsf11b,Tnfsf10,0.0188764,1.24684,-1.14091834360558,Tnfrsf11b,14.26,0.070304,3.83366243146014,4.97458077506572
Alkal1_Alk,Alkal1,30.3558,0,4.97066042331478,Alk,0,0,0,4.97066042331478
Lgals8_Itga3,Lgals8,48.114641,107.56811,-1.14437533974169,Itga3,13.76334001,0.041883108,3.82475381744406,4.96912915718575
Gdf9_Bmpr1a,Gdf9,0.755933,0.783138,-0.0221805618980457,Bmpr1a,59.336454,0.9562711,4.94685169325276,4.96903225515081
Hbegf_Erbb4,Hbegf,65.2401,0.674458,5.30593875595536,Erbb4,0.2653996,0,0.339593044921375,4.96634571103399
Lgals3_Itgb1,Lgals3,699.056386,8794.68653,-3.6512531551774,Itgb1,895.6289,362.4687,1.30267986861941,4.95393302379681
Ihh_Gpc1,Ihh,0.0781219,0.161737,-0.107763192477826,Gpc1,105.536118,2.70601,4.84533203309918,4.95309522557701
Wnt5a_Fzd9,Wnt5a,41.001978,0.0937953,5.26304259723112,Fzd9,0.295671,0.0437191,0.311965945744779,4.95107665148634
Ppbp_Cxcr1,Ppbp,24.9088,0,4.69537029164271,Cxcr1,0,0.191001,-0.252174624532367,4.94754491617508
Bmp7_Bmpr1a,Bmp7,0.079548,0.0800114,-0.000619149343342104,Bmpr1a,59.336454,0.9562711,4.94685169325276,4.9474708425961
Bmp10_Bmpr1a,Bmp10,0,0,0,Bmpr1a,59.336454,0.9562711,4.94685169325276,4.94685169325276
Bmp15_Bmpr1a,Bmp15,0,0,0,Bmpr1a,59.336454,0.9562711,4.94685169325276,4.94685169325276
Shh_Smo,Shh,0.0335883,0.0347756,-0.00165629656385644,Smo,63.080139,1.08831,4.93946948283382,4.94112577939768
Pros1_Mertk,Pros1,76.987194,9.520518,2.89003150307004,Mertk,4.58656,22.064636,-2.04565042178763,4.93568192485767
Bdnf_Ntrk1,Bdnf,29.553835,0,4.93328156783623,Ntrk1,0,0,0,4.93328156783623
Ccl2_Ackr1,Ccl2,81.569044,2517.1024,-4.9305921404822,Ackr1,0,0,0,4.9305921404822
Lamb1_Itgb1,Lamb1,100.217529,0.34802723,6.23046571039198,Itgb1,895.6289,362.4687,1.30267986861941,4.92778584177257
Ppbp_Cxcr2,Ppbp,24.9088,0,4.69537029164271,Cxcr2,0.337303,0.563081,-0.225066160071274,4.92043645171398
Lgals3bp_Itgb1,Lgals3bp,76.31389,930.922516,-3.5914104749109,Itgb1,895.6289,362.4687,1.30267986861941,4.89409034353031
Il27_Il6st,Il27,0,1.92167,-1.54679323623538,Il6st,246.9540557,23.593961,3.3336968100557,4.88049004629108
